date,AAPL,AMAT,AMD,CSCO,IBM,INTC,MSFT,MU,NVDA,ORCL,WDC
2006-08-30,170067758.0,20290106.0,14566700.0,36126055.0,4439000.0,70881706.0,30258744.0,9280600.0,17039180.0,27305200.0,2627000.0
2006-08-31,143701096.0,17903957.0,11158300.0,85464611.0,3786200.0,46223153.0,26421263.0,9593700.0,12797495.0,27549251.0,2359600.0
2006-09-01,102156376.0,17804974.0,11209500.0,67310978.0,3294000.0,68307525.0,31595597.0,8125400.0,15144359.0,24599175.0,3465300.0
2006-09-05,253297520.0,32650928.0,22194900.0,65446383.0,3968500.0,80214794.0,44227536.0,7505200.0,13739685.0,40291754.0,3014700.0
2006-09-06,243554661.0,20595400.0,21067500.0,65591864.0,3727600.0,76694872.0,50161662.0,5887800.0,12339797.0,44824346.0,5132100.0
2006-09-07,317006165.0,24714720.0,31465300.0,56158558.0,3913600.0,76851279.0,51267410.0,6314900.0,18570929.0,77357710.0,4464700.0
2006-09-08,224024612.0,13451495.0,24543000.0,33304477.0,4498600.0,49941983.0,36866905.0,12920500.0,11201556.0,46528314.0,2716400.0
2006-09-11,237299461.0,17954477.0,18259600.0,42629388.0,4316200.0,57210547.0,55608252.0,16716500.0,14959092.0,42647929.0,1872100.0
2006-09-12,421364692.0,37144715.0,23312900.0,66068787.0,5722200.0,58642784.0,52279694.0,19765400.0,12465870.0,44246882.0,3300800.0
2006-09-13,286577886.0,24028834.0,23295800.0,43517012.0,4980200.0,63948683.0,37946523.0,20483400.0,11912019.0,40822498.0,1703700.0
2006-09-14,200588059.0,18208858.0,14122100.0,40388322.0,4265300.0,53503523.0,74325865.0,12610000.0,10725134.0,27724155.0,2809000.0
2006-09-15,245832160.0,25269958.0,18200700.0,62805038.0,8203800.0,71503770.0,126129908.0,12233300.0,16254209.0,81171318.0,6881200.0
2006-09-18,176332604.0,171108452.0,16690200.0,47057788.0,4417600.0,54075872.0,49135045.0,12210800.0,19847855.0,59339468.0,4633700.0
2006-09-19,177524746.0,23287347.0,14328400.0,55691988.0,5088700.0,62046384.0,43056333.0,11535500.0,17701365.0,91193776.0,3957600.0
2006-09-20,205751420.0,51400517.0,13194800.0,76493331.0,7524600.0,60914678.0,71677658.0,11902600.0,12802169.0,202996577.0,3427500.0
2006-09-21,198558402.0,30801034.0,16597500.0,56257852.0,8909000.0,59117791.0,58496064.0,11919800.0,13478909.0,68071444.0,4385000.0
2006-09-22,166412134.0,27911161.0,24661000.0,45430358.0,4350200.0,48777454.0,47734189.0,9502900.0,16341020.0,49688014.0,3196500.0
2006-09-25,214970868.0,34631725.0,22639300.0,40263620.0,5685100.0,56047520.0,68029179.0,10859500.0,17131814.0,54215924.0,3570100.0
2006-09-26,277692401.0,26128756.0,25131500.0,56996185.0,4918000.0,96076398.0,55381375.0,12960200.0,12908268.0,64678988.0,4443000.0
2006-09-27,202976382.0,34753177.0,26584900.0,38438873.0,5881600.0,131905881.0,66400255.0,7005500.0,14472147.0,34076388.0,8511400.0
2006-09-28,181039789.0,21285050.0,21532400.0,40107999.0,4593200.0,98065854.0,45038408.0,12908700.0,16929924.0,43520717.0,4382800.0
2006-09-29,101483109.0,21316318.0,12732700.0,38182191.0,4770700.0,73310156.0,34293234.0,7863600.0,9349575.0,33614948.0,4263200.0
2006-10-02,178263043.0,17056943.0,17819000.0,33250585.0,4483300.0,51732941.0,52928741.0,9120900.0,16191242.0,41128893.0,3776000.0
2006-10-03,197735125.0,26401685.0,19087600.0,38231911.0,4838500.0,80571491.0,39386668.0,8593900.0,22699260.0,53435113.0,5164200.0
2006-10-04,209840785.0,31815481.0,17870000.0,56164165.0,6231900.0,79483726.0,82204455.0,16468600.0,36519528.0,46304756.0,3684600.0
2006-10-05,170994999.0,24949490.0,17309100.0,51197663.0,4956700.0,53736280.0,81979115.0,27766400.0,16586844.0,43868092.0,3056300.0
2006-10-06,116749486.0,42892943.0,17301700.0,48921389.0,5340900.0,63557171.0,36457042.0,61125300.0,14841678.0,33143853.0,2465800.0
2006-10-09,109583215.0,30032930.0,34092900.0,37621343.0,4490200.0,46483360.0,33371747.0,18423800.0,23311074.0,33338137.0,3036200.0
2006-10-10,132930378.0,25514679.0,27699800.0,40805031.0,4713500.0,73987789.0,34599739.0,15505500.0,15618633.0,50293854.0,3107600.0
2006-10-11,142969603.0,29958214.0,29329700.0,40335200.0,5210600.0,106872232.0,37224378.0,13570900.0,12048939.0,37734985.0,2904700.0
2006-10-12,148291297.0,33474431.0,19521200.0,41543122.0,4661700.0,81948550.0,120195958.0,15813400.0,10376745.0,44746621.0,2739000.0
2006-10-13,171055850.0,30519174.0,19368900.0,35916444.0,7788600.0,78956883.0,129754077.0,14576500.0,14607686.0,36476582.0,3966600.0
2006-10-16,127242738.0,17785879.0,17732600.0,39471435.0,8633700.0,93784779.0,49745011.0,14817200.0,11975882.0,24339411.0,4600900.0
2006-10-17,120273223.0,22856849.0,22551200.0,41024824.0,13338000.0,118131536.0,40127096.0,20975000.0,13170770.0,27320401.0,3251700.0
2006-10-18,286744199.0,42299915.0,43880400.0,36313557.0,27876400.0,115227261.0,40665423.0,15766300.0,20572505.0,26886927.0,3020100.0
2006-10-19,379251376.0,44341099.0,96558900.0,48363552.0,10676400.0,73699091.0,44762131.0,10751300.0,11843303.0,33306787.0,3098200.0
2006-10-20,159936021.0,26286464.0,51602200.0,48071283.0,7391600.0,61152170.0,48906858.0,9646900.0,8987216.0,23512425.0,3041600.0
2006-10-23,208175492.0,24090838.0,34265000.0,48564745.0,8862300.0,53510627.0,48650435.0,10647100.0,7070778.0,29547116.0,5103800.0
2006-10-24,115823631.0,28381585.0,37607200.0,29855893.0,9222500.0,62854139.0,61427896.0,11472500.0,12982185.0,30528645.0,3361600.0
2006-10-25,121331721.0,35774928.0,30143900.0,38945753.0,6122100.0,53323731.0,40722916.0,7153800.0,9736433.0,36102021.0,5058200.0
2006-10-26,108221302.0,22457654.0,33039900.0,34283921.0,4990300.0,44056056.0,70157492.0,8685400.0,9174711.0,30011296.0,2854400.0
2006-10-27,148790698.0,27791699.0,28109600.0,43017120.0,5840300.0,99929712.0,89061592.0,13707200.0,14175837.0,42152127.0,2644300.0
2006-10-30,124990523.0,23132666.0,19950000.0,43635042.0,5594100.0,41385978.0,47302082.0,8159000.0,11990747.0,29734300.0,2771100.0
2006-10-31,125413757.0,23860784.0,17723100.0,45231652.0,9267600.0,55497699.0,61952245.0,7114000.0,24907032.0,28280843.0,3417700.0
2006-11-01,153064387.0,23408246.0,23512000.0,50212061.0,5846200.0,57889942.0,75955283.0,10404500.0,29443359.0,31828717.0,4095900.0
2006-11-02,116391387.0,27503881.0,16835100.0,38779294.0,4895200.0,68206545.0,58674657.0,11181000.0,21573686.0,34605212.0,6341200.0
2006-11-03,107984345.0,23524428.0,17721000.0,39373700.0,4509200.0,47933517.0,41127749.0,7489000.0,13704533.0,47245537.0,10801900.0
2006-11-06,108680474.0,18049640.0,17926000.0,74562118.0,6240900.0,47836389.0,60454875.0,9509300.0,18492411.0,38100528.0,4748500.0
2006-11-07,131519458.0,29823445.0,18721900.0,76113133.0,7305200.0,48494459.0,56516255.0,9456900.0,13833251.0,27343850.0,4861800.0
2006-11-08,172897914.0,25347124.0,20671700.0,125507450.0,6022200.0,52958244.0,79153250.0,13577600.0,16230918.0,24934961.0,4357500.0
2006-11-09,230816229.0,25451553.0,21304800.0,199589182.0,4518900.0,52838090.0,89414069.0,17282100.0,30443790.0,40625877.0,3389300.0
2006-11-10,93574789.0,19205495.0,12331400.0,59191117.0,5369600.0,31880157.0,37861441.0,13991400.0,32940899.0,24006704.0,2612100.0
2006-11-13,112738724.0,23686020.0,17102900.0,49381601.0,4359400.0,45848191.0,47278555.0,18237100.0,21318830.0,34351010.0,3032300.0
2006-11-14,147384573.0,32432442.0,23653600.0,48242853.0,5873000.0,74411577.0,63016445.0,22178600.0,15717711.0,33725863.0,4772100.0
2006-11-15,164660251.0,37803447.0,25128000.0,47338394.0,4172800.0,104324302.0,63990358.0,17603700.0,12305936.0,19244408.0,3823500.0
2006-11-16,173577201.0,56752099.0,17888100.0,65712526.0,4171500.0,65576199.0,64331011.0,10655200.0,11434388.0,22138041.0,2968800.0
2006-11-17,116671170.0,22141990.0,14741600.0,44489868.0,5251000.0,56842857.0,49359181.0,10983200.0,9042456.0,34515988.0,2250100.0
2006-11-20,142760555.0,25607730.0,16080000.0,42399548.0,5010600.0,65803153.0,85734231.0,13620800.0,15218870.0,24461487.0,2843800.0
2006-11-21,155918931.0,21811489.0,20001600.0,45044858.0,3068900.0,87561286.0,66467768.0,15422800.0,9694329.0,20572908.0,3102800.0
2006-11-22,168094717.0,15219551.0,15605000.0,27149170.0,3351700.0,41650938.0,44137403.0,12097000.0,6007896.0,22510708.0,3414100.0
2006-11-24,129766952.0,8703978.0,5403400.0,13489155.0,2130600.0,23101408.0,20470194.0,4287900.0,3609530.0,7998586.0,874500.0
2006-11-27,268879674.0,22499865.0,24461100.0,63834826.0,6284000.0,52731215.0,72724547.0,16177500.0,14632409.0,36667455.0,5272900.0
2006-11-28,259278880.0,25096887.0,15159700.0,108758457.0,4962500.0,54036062.0,52796358.0,11358600.0,12035814.0,38242407.0,9806500.0
2006-11-29,289532264.0,19626371.0,21226000.0,68147587.0,4623000.0,55214055.0,58777844.0,17645000.0,14500002.0,23085457.0,3708400.0
2006-11-30,217767193.0,28276968.0,23814900.0,45972396.0,6470700.0,47499590.0,53362546.0,9993100.0,14591039.0,32049525.0,3466000.0
2006-12-01,198903327.0,28005142.0,32284000.0,47019882.0,5446700.0,65123655.0,72262418.0,9317600.0,19645212.0,35175597.0,3954900.0
2006-12-04,177570666.0,30277649.0,17974700.0,68516245.0,7511500.0,62804577.0,56459265.0,10066200.0,15557433.0,47472843.0,3163700.0
2006-12-05,165793040.0,18222177.0,16966400.0,43089040.0,6886200.0,33754637.0,45614195.0,17131400.0,16593534.0,54935000.0,3226000.0
2006-12-06,159676468.0,18568077.0,17059000.0,34111990.0,5949700.0,46987904.0,48588523.0,7635400.0,11957565.0,94937470.0,2231600.0
2006-12-07,251432874.0,17949347.0,17671900.0,31421233.0,4310800.0,55827433.0,46832386.0,9162300.0,12177887.0,93141211.0,2662900.0
2006-12-08,196226142.0,20834580.0,19635500.0,29502260.0,4140700.0,41741447.0,108872018.0,8547800.0,14123621.0,37639103.0,2570400.0
2006-12-11,125146602.0,16324774.0,15536100.0,43098753.0,3459200.0,37862488.0,107728225.0,17001200.0,12891582.0,43930182.0,2473200.0
2006-12-12,258787312.0,24235194.0,16158400.0,43371156.0,7799300.0,46230618.0,68871157.0,13593200.0,14483529.0,41589672.0,2734500.0
2006-12-13,214379235.0,23926981.0,28033700.0,43193488.0,6441300.0,48000860.0,46016108.0,12934600.0,12301244.0,33991375.0,4237300.0
2006-12-14,208288213.0,22648703.0,76162000.0,39515211.0,4644200.0,49486305.0,85875982.0,11477700.0,17886096.0,26996607.0,2615700.0
2006-12-15,185055626.0,26672495.0,34437300.0,66991972.0,8086700.0,81384640.0,103650176.0,14853000.0,18763329.0,70448552.0,3013100.0
2006-12-18,180594470.0,24794706.0,24243300.0,46261059.0,7984900.0,48976493.0,56990325.0,13202300.0,17215794.0,58188518.0,3479200.0
2006-12-19,227936681.0,25202284.0,19488800.0,38617792.0,4933400.0,47460553.0,53831148.0,20860700.0,13641828.0,102097550.0,2489700.0
2006-12-20,142145458.0,24547626.0,11301200.0,31902862.0,3713200.0,31375997.0,31811547.0,13591900.0,7713719.0,48725340.0,2245900.0
2006-12-21,227618384.0,28205798.0,22530500.0,32555872.0,4406200.0,49467421.0,32272086.0,15322600.0,9199005.0,34704399.0,2292500.0
2006-12-22,153447322.0,19290340.0,10637100.0,27401532.0,3031500.0,35355091.0,37974457.0,22145900.0,9256314.0,19736757.0,1218400.0
2006-12-26,122782926.0,21713650.0,7191100.0,18187535.0,2278700.0,30552311.0,37102644.0,8097700.0,5705895.0,15053500.0,975600.0
2006-12-27,485160788.0,10618293.0,9919800.0,25685092.0,4571800.0,31901630.0,31250490.0,8569500.0,6625280.0,16546600.0,1343800.0
2006-12-28,284705848.0,14012790.0,8027100.0,35987609.0,4501900.0,30821295.0,27572772.0,7835200.0,5457746.0,20485461.0,1632800.0
2006-12-29,269321143.0,11819199.0,11601300.0,27141282.0,4455900.0,37142018.0,41757262.0,5577500.0,9657057.0,23592916.0,1614600.0
2007-01-03,311433248.0,36391211.0,28356300.0,64882632.0,9199500.0,69803965.0,77574283.0,11198100.0,28902072.0,52241796.0,3407500.0
2007-01-04,214031636.0,29572507.0,23673100.0,73336624.0,10557200.0,89514297.0,46120855.0,18520700.0,19986450.0,33559880.0,4091900.0
2007-01-05,208850845.0,31192521.0,15904200.0,62696954.0,7222900.0,64596475.0,44679937.0,11595200.0,31093286.0,33812092.0,6402600.0
2007-01-08,199431337.0,30210260.0,15818000.0,47946296.0,10340100.0,52844607.0,50226020.0,9843900.0,16432638.0,31018107.0,3007600.0
2007-01-09,838376147.0,28499489.0,14497100.0,50511642.0,11108900.0,54420680.0,44679546.0,8926300.0,19108386.0,31417003.0,4297500.0
2007-01-10,739605951.0,30424859.0,19800100.0,50643503.0,8744900.0,76369883.0,55048885.0,15015300.0,27723894.0,27822425.0,4305500.0
2007-01-11,360565688.0,31098497.0,23203900.0,54621312.0,8000800.0,99292995.0,99491242.0,16424000.0,23114372.0,65380283.0,5298600.0
2007-01-12,328285468.0,30984384.0,123339200.0,54588975.0,6636600.0,90768093.0,103984448.0,14848800.0,17457023.0,42526442.0,1842300.0
2007-01-16,311365418.0,31215409.0,37738600.0,75574434.0,9602200.0,133282916.0,62442064.0,11515900.0,17806011.0,35736043.0,1702200.0
2007-01-17,420187362.0,30434267.0,21421400.0,108959012.0,8202100.0,192705053.0,58569215.0,9113400.0,17716470.0,31417613.0,2503200.0
2007-01-18,591823435.0,51372469.0,21720000.0,80510694.0,14725000.0,101277031.0,56383521.0,16203800.0,37545242.0,61438595.0,5296100.0
2007-01-19,341255271.0,33920688.0,22767700.0,62494469.0,26036800.0,64475078.0,75837750.0,10784800.0,23565189.0,28871724.0,4372200.0
2007-01-22,363643399.0,30968119.0,24500200.0,69430042.0,13540700.0,77088023.0,56152041.0,10473800.0,18269846.0,52768308.0,2899300.0
2007-01-23,302148959.0,50583499.0,25341200.0,67798434.0,10337400.0,66852405.0,49190300.0,13817700.0,15766247.0,33062074.0,4061200.0
2007-01-24,232175503.0,51568441.0,74667300.0,63840210.0,5700000.0,55982628.0,58552058.0,13344800.0,17143587.0,31268668.0,4599600.0
2007-01-25,226758903.0,28978199.0,30919700.0,55341171.0,6231300.0,57218029.0,99382060.0,9304800.0,15420710.0,35851950.0,4988100.0
2007-01-26,246782081.0,28665370.0,28652200.0,64457408.0,5771200.0,62257038.0,96124717.0,15092300.0,20741843.0,36013482.0,11249000.0
2007-01-29,225616314.0,26707018.0,30053000.0,51550320.0,7295000.0,99694083.0,57619174.0,10824200.0,31459059.0,33492575.0,6629500.0
2007-01-30,144691316.0,25105543.0,20415500.0,45049924.0,7178000.0,61706434.0,61923419.0,8849700.0,15923921.0,42647463.0,4744500.0
2007-01-31,214117890.0,25605784.0,30304500.0,60521615.0,6447300.0,47853622.0,74016311.0,9407300.0,11699601.0,39756720.0,4196600.0
2007-02-01,166231303.0,22197983.0,23451900.0,55603246.0,6612400.0,50493960.0,55367062.0,11875800.0,16278567.0,29262341.0,3390400.0
2007-02-02,155486912.0,29643764.0,20219700.0,59598856.0,6657000.0,55300274.0,60444038.0,18949700.0,14664743.0,41177897.0,3175700.0
2007-02-05,145164194.0,26338124.0,18453200.0,61163567.0,8309900.0,63418157.0,99939605.0,14168200.0,14499134.0,28521179.0,2597200.0
2007-02-06,216257825.0,21901118.0,31883900.0,105909079.0,6532800.0,56868438.0,79323602.0,12608600.0,19390296.0,31442199.0,2105900.0
2007-02-07,267266804.0,16873954.0,17266600.0,128543750.0,7698200.0,57655012.0,65151961.0,15751400.0,19029495.0,45225952.0,2070600.0
2007-02-08,169853250.0,18416915.0,24688200.0,55300720.0,6152300.0,40290700.0,48761167.0,7807000.0,18157866.0,45789569.0,2058500.0
2007-02-09,215294296.0,32098469.0,30659400.0,50606571.0,6101300.0,80416001.0,69829712.0,23583500.0,23454213.0,41419229.0,2458200.0
2007-02-12,181112792.0,26975910.0,20486009.0,39266288.0,5331043.0,48036789.0,52812852.0,10903907.0,19736303.0,31935902.0,1578280.0
2007-02-13,148753815.0,28010445.0,17831584.0,60806707.0,5703015.0,56869702.0,51763813.0,10980357.0,22572602.0,28212510.0,2038017.0
2007-02-14,127054753.0,59887245.0,31917240.0,48674771.0,5644733.0,56571064.0,55591266.0,25969819.0,27055098.0,42296762.0,3200473.0
2007-02-15,90979119.0,24325680.0,15888670.0,36513077.0,5568600.0,44738883.0,63952954.0,11551400.0,12219753.0,33887414.0,3147200.0
2007-02-16,100017694.0,17204158.0,15958700.0,34920256.0,4800700.0,47514675.0,109380567.0,10487400.0,22879152.0,34121037.0,1627200.0
2007-02-20,154491757.0,31230900.0,21975100.0,40820936.0,4124200.0,47974642.0,53990360.0,16820900.0,15647762.0,31925242.0,1744700.0
2007-02-21,289010190.0,21463540.0,23999500.0,35562745.0,4302400.0,69371193.0,68619197.0,20654500.0,16384454.0,50679304.0,3546600.0
2007-02-22,209711292.0,32746456.0,26785650.0,40369507.0,5902500.0,52438555.0,57768782.0,11612500.0,16392263.0,32971728.0,2035500.0
2007-02-23,129585393.0,24527669.0,22886100.0,40707165.0,6357000.0,75823908.0,63864066.0,17846600.0,10093541.0,54223964.0,4387300.0
2007-02-26,154256942.0,21374727.0,65855579.0,37786651.0,5923691.0,72264261.0,63532504.0,10187829.0,12362294.0,32784470.0,3800514.0
2007-02-27,287027349.0,33299751.0,43310600.0,79035504.0,12071500.0,99393190.0,87693760.0,18212300.0,18018666.0,39847107.0,3314900.0
2007-02-28,230020119.0,26865472.0,32615600.0,63845592.0,12191600.0,102879741.0,86532702.0,15795900.0,19514372.0,47578009.0,3360200.0
2007-03-01,353965528.0,28570172.0,25745507.0,70372023.0,12865732.0,108310251.0,80179110.0,20925279.0,20932076.0,81590426.0,4640198.0
2007-03-02,215064472.0,32812277.0,49789400.0,68621208.0,9451500.0,95613396.0,63256423.0,18246100.0,17070023.0,37306467.0,4673600.0
2007-03-05,209992846.0,39182326.0,32294300.0,60065235.0,10334713.0,87697710.0,56465969.0,13182500.0,16598114.0,34056747.0,3716200.0
2007-03-06,180930456.0,23604246.0,17981900.0,51849523.0,9184500.0,66909399.0,49383753.0,16685700.0,20151141.0,38263857.0,2914000.0
2007-03-07,156606688.0,20893249.0,21578400.0,65493489.0,10269300.0,68407131.0,52046394.0,12997700.0,20298552.0,30652971.0,2290000.0
2007-03-08,127845900.0,20625752.0,21167884.0,43880139.0,7404500.0,46511719.0,72214365.0,15147200.0,19267251.0,30462242.0,2533000.0
2007-03-09,113025101.0,25450732.0,19115314.0,39310540.0,6333100.0,51057975.0,80122802.0,13472400.0,13882544.0,24208231.0,2846700.0
2007-03-12,182399553.0,17234178.0,14615400.0,29197073.0,5531300.0,68227858.0,36516423.0,10733100.0,10703600.0,30612521.0,3210100.0
2007-03-13,216972602.0,28498922.0,23148272.0,58047414.0,7539100.0,66230673.0,75169443.0,13573400.0,15426741.0,31390642.0,2561900.0
2007-03-14,199145982.0,26186451.0,25333660.0,53373166.0,8714065.0,70074301.0,75730227.0,26870100.0,24290162.0,33735599.0,3001600.0
2007-03-15,139874049.0,14709392.0,14536250.0,38349248.0,5910149.0,52048265.0,51757061.0,7896118.0,16397661.0,24015139.0,2415700.0
2007-03-16,142940707.0,19132130.0,20090830.0,49915600.0,8733050.0,56512219.0,65076150.0,9127300.0,13141778.0,34226011.0,2256856.0
2007-03-19,178300199.0,27083327.0,16432539.0,37548756.0,4568062.0,59159872.0,49415710.0,16629100.0,11543447.0,29509677.0,1704800.0
2007-03-20,122318448.0,18160454.0,25388650.0,43998719.0,4560000.0,62890696.0,47923954.0,9288230.0,16418862.0,65763906.0,4037250.0
2007-03-21,171861921.0,22390926.0,48986852.0,44315237.0,7665695.0,61569740.0,75796234.0,21235000.0,34773029.0,95212085.0,3667500.0
2007-03-22,141322034.0,15696960.0,28472167.0,38320780.0,5993550.0,52024123.0,49515105.0,15443550.0,20394030.0,49522337.0,4227712.0
2007-03-23,112838579.0,12702088.0,14159251.0,31208588.0,4412483.0,37591240.0,50528208.0,13833640.0,13120260.0,34168271.0,3806700.0
2007-03-26,216414128.0,13756268.0,14075100.0,44670791.0,6729345.0,39265678.0,47491974.0,15852490.0,11183612.0,50457231.0,3916900.0
2007-03-27,233172905.0,10727056.0,13314700.0,39235728.0,4695800.0,50307031.0,58981972.0,24897725.0,11726691.0,33079871.0,1778600.0
2007-03-28,237348986.0,18984217.0,17694900.0,43903012.0,8128557.0,51363000.0,49030833.0,22885200.0,11609397.0,33674994.0,2857000.0
2007-03-29,181498436.0,18888128.0,28362345.0,56828490.0,6851600.0,71053031.0,42631040.0,22557736.0,17978322.0,28826417.0,4586100.0
2007-03-30,150226951.0,23081118.0,18156300.0,38928137.0,7638050.0,60171601.0,47065600.0,16561466.0,14531199.0,20829078.0,3424900.0
2007-04-02,125552420.0,25500357.0,16601236.0,33531852.0,5883700.0,54267810.0,41977553.0,20996141.0,10023189.0,20713017.0,2434000.0
2007-04-03,146093311.0,21488184.0,18185250.0,45491561.0,5730800.0,53287938.0,42651376.0,20225160.0,11845826.0,32084413.0,4608600.0
2007-04-04,119275478.0,17982017.0,15563455.0,39977376.0,4277725.0,49518295.0,63259241.0,39905850.0,9046665.0,23413275.0,4145200.0
2007-04-05,88935952.0,16756406.0,13957913.0,29414875.0,3307100.0,36741641.0,30196555.0,65275000.0,33347060.0,21896021.0,3261100.0
2007-04-09,103410895.0,16859798.0,52589216.0,28194765.0,4850581.0,117606253.0,31388980.0,34593654.0,16026864.0,19737520.0,3067900.0
2007-04-10,88186308.0,45134427.0,31511156.0,38578375.0,3596400.0,94828878.0,38644935.0,28108359.0,19856636.0,24388753.0,7038428.0
2007-04-11,137433604.0,29585670.0,26201287.0,43373257.0,5940774.0,91759198.0,44367195.0,35328319.0,20442872.0,29857350.0,6953961.0
2007-04-12,165983783.0,31534347.0,30980082.0,28079908.0,7085294.0,63691982.0,43774750.0,27158911.0,18593133.0,22695519.0,3320737.0
2007-04-13,180060783.0,37427959.0,29146791.0,83208094.0,6027883.0,44053230.0,36004740.0,18253403.0,15967824.0,32228598.0,5661535.0
2007-04-16,152353544.0,18066607.0,22928285.0,51877396.0,6865100.0,56675121.0,30742957.0,28469644.0,16798652.0,26629523.0,5806562.0
2007-04-17,188090343.0,23796348.0,15419916.0,59265020.0,10271833.0,103163700.0,33170154.0,28843242.0,26483255.0,26270578.0,3412715.0
2007-04-18,116095938.0,29458902.0,36496034.0,32157908.0,15871734.0,112639574.0,41778741.0,16598928.0,17095568.0,31580844.0,4995150.0
2007-04-19,106613556.0,30853065.0,58733293.0,29351552.0,9446948.0,97614204.0,44833990.0,14358082.0,14240219.0,31511292.0,2784759.0
2007-04-20,131393024.0,25209520.0,51120312.0,43812554.0,9340296.0,120866996.0,61625864.0,17060585.0,14844792.0,37574295.0,2775878.0
2007-04-23,195322771.0,29961856.0,28035638.0,38520485.0,7247500.0,55981589.0,41993027.0,17220786.0,14893613.0,24752569.0,2467940.0
2007-04-24,264109146.0,32801384.0,137937819.0,53361593.0,21494578.0,85238522.0,34244929.0,30833813.0,25742345.0,21191883.0,3650270.0
2007-04-25,306212928.0,24461415.0,38750882.0,45187477.0,14827675.0,69081361.0,39491836.0,21029754.0,12740991.0,24759101.0,3426100.0
2007-04-26,435074297.0,21973495.0,25737945.0,50959013.0,8615188.0,62604512.0,69999053.0,28337658.0,12503405.0,16645666.0,6408488.0
2007-04-27,175023177.0,18404178.0,23399048.0,45183444.0,6141359.0,48825774.0,128315518.0,15939748.0,13852847.0,25063093.0,5395147.0
2007-04-30,154361802.0,19204104.0,20985270.0,50390506.0,10050699.0,60442246.0,67806846.0,14904921.0,14085563.0,27161966.0,2958913.0
2007-05-01,133166425.0,31254745.0,31751741.0,46230068.0,8672146.0,60729387.0,74169921.0,18324978.0,13618739.0,33335981.0,2712125.0
2007-05-02,126880271.0,22755080.0,31640969.0,57676081.0,7045178.0,69037318.0,81308131.0,9989014.0,16546052.0,22342322.0,2528590.0
2007-05-03,144197942.0,17847173.0,23654769.0,37049891.0,7318750.0,71142026.0,82051611.0,9622990.0,12511985.0,18260922.0,3022755.0
2007-05-04,95576495.0,22756116.0,15294376.0,45903535.0,5469734.0,53045129.0,104397842.0,24537517.0,10134050.0,24433626.0,2598616.0
2007-05-07,215577789.0,14345539.0,20108102.0,46450151.0,5620878.0,36991873.0,59890407.0,15469709.0,13931493.0,16307398.0,2264100.0
2007-05-08,196185605.0,24052890.0,25050555.0,99675256.0,5972400.0,49544651.0,60564629.0,10666888.0,18428418.0,17168685.0,2108400.0
2007-05-09,179639635.0,19089982.0,24984038.0,151632320.0,8408086.0,72653500.0,51735395.0,22916882.0,10471701.0,22497828.0,3092400.0
2007-05-10,299441667.0,29587874.0,52901288.0,59617629.0,8959800.0,65535175.0,55398550.0,16388194.0,20501139.0,30821499.0,3227510.0
2007-05-11,164381455.0,35439445.0,43427703.0,39355237.0,6026250.0,46980091.0,43656406.0,20278958.0,39049202.0,30931413.0,1688900.0
2007-05-14,163091845.0,51925324.0,49425042.0,50565508.0,5732600.0,50213022.0,70286755.0,11460604.0,18293019.0,17521118.0,2923396.0
2007-05-15,238813652.0,51629082.0,41462526.0,43068415.0,6104300.0,57423588.0,75036602.0,22672634.0,15538790.0,23631362.0,2455500.0
2007-05-16,281925385.0,75673827.0,28057311.0,38682597.0,5613508.0,60815105.0,45843137.0,13141495.0,13077954.0,24453432.0,2266515.0
2007-05-17,184508324.0,30212302.0,29239514.0,37159257.0,7720700.0,58808464.0,41856216.0,46664083.0,11247426.0,21129643.0,2391732.0
2007-05-18,155380554.0,27809786.0,26442528.0,40787647.0,9857500.0,68323543.0,58452958.0,59008162.0,15110714.0,25941836.0,2940308.0
2007-05-21,160278090.0,30918332.0,24538696.0,43447318.0,7534802.0,51461951.0,42549100.0,31138685.0,16172516.0,18449076.0,3912140.0
2007-05-22,143205594.0,28240156.0,22973079.0,40017605.0,5314320.0,66458641.0,40015195.0,20263060.0,10051440.0,22231142.0,2762950.0
2007-05-23,228896871.0,26576674.0,19816888.0,54847946.0,4396825.0,63665801.0,46337287.0,27936921.0,11207163.0,23079990.0,2353030.0
2007-05-24,222183668.0,25450000.0,20699320.0,67835651.0,6927000.0,86999263.0,64053809.0,50456162.0,15195390.0,33424638.0,5051871.0
2007-05-25,158255699.0,20386100.0,22947344.0,42654960.0,6123000.0,38037679.0,47726716.0,21384567.0,7724312.0,24639682.0,3059000.0
2007-05-29,161522228.0,19909285.0,23401384.0,39930004.0,5420700.0,48551056.0,42377685.0,25118736.0,7906037.0,27015428.0,3481978.0
2007-05-30,370739089.0,28321893.0,19123737.0,56031271.0,7401100.0,58624811.0,57446053.0,20717194.0,8317781.0,28823761.0,5893300.0
2007-05-31,325251101.0,23281812.0,14034408.0,76373833.0,5106300.0,49347266.0,86403439.0,32862300.0,19366742.0,32588162.0,4256971.0
2007-06-01,221499936.0,25075445.0,17754080.0,47544192.0,5289190.0,48720361.0,39492585.0,59341836.0,10728125.0,25854450.0,4018600.0
2007-06-04,221998350.0,13607158.0,19526778.0,32527642.0,4573470.0,48194834.0,41437458.0,20842282.0,8050023.0,21916545.0,2788360.0
2007-06-05,230465249.0,20844481.0,25922400.0,59490917.0,5247000.0,55938173.0,44286891.0,25717740.0,17467068.0,26304919.0,3631850.0
