Ticker,Date,Close Price,Market Cap,Volume
AMD,04/28/2006,32.3500," 15,602.4 "," 346,102,100 "
AMD,05/31/2006,30.8900," 14,954.0 "," 325,136,100 "
AMD,06/30/2006,24.4200," 11,821.8 "," 340,431,000 "
AMD,07/31/2006,19.3900," 9,386.8 "," 422,722,000 "
AMD,08/31/2006,24.9900," 12,142.2 "," 458,393,900 "
AMD,09/29/2006,24.8500," 12,074.2 "," 401,764,000 "
AMD,10/31/2006,21.2700," 10,334.7 "," 652,563,900 "
AMD,11/30/2006,21.5700," 11,833.4 "," 389,289,800 "
AMD,12/29/2006,20.3500," 11,164.1 "," 416,859,200 "
AMD,01/31/2007,15.5500," 8,530.8 "," 633,093,200 "
AMD,02/28/2007,15.0700," 8,267.5 "," 506,133,232 "
AMD,03/30/2007,13.0600," 7,179.5 "," 510,439,921 "
AMD,04/30/2007,13.8200," 7,597.3 "," 694,280,828 "
AMD,05/31/2007,14.2700," 7,886.7 "," 610,975,318 "
AMD,06/29/2007,14.3000," 7,903.3 "," 544,994,485 "
AMD,07/31/2007,13.5400," 7,483.2 "," 643,038,999 "
AMD,08/31/2007,13.0000," 7,187.9 "," 635,888,048 "
AMD,09/28/2007,13.2000," 7,318.5 "," 393,834,160 "
AMD,10/31/2007,13.0800," 7,251.9 "," 481,797,829 "
AMD,11/30/2007,9.7600," 5,890.9 "," 503,290,953 "
AMD,12/31/2007,7.5000," 4,526.8 "," 598,560,713 "
AMD,01/31/2008,7.5900," 4,581.1 "," 785,544,312 "
AMD,02/29/2008,7.2100," 4,366.0 "," 469,222,256 "
AMD,03/31/2008,5.8900," 3,570.3 "," 454,911,280 "
AMD,04/30/2008,5.9600," 3,612.8 "," 509,317,268 "
AMD,05/30/2008,6.8800," 4,173.4 "," 469,683,195 "
AMD,06/30/2008,5.8300," 3,536.5 "," 531,788,197 "
AMD,07/31/2008,4.2100," 2,553.8 "," 594,762,948 "
AMD,08/29/2008,6.2900," 3,819.2 "," 438,408,911 "
AMD,09/30/2008,5.2500," 3,187.8 "," 461,100,031 "
AMD,10/31/2008,3.5000," 2,125.2 "," 644,241,278 "
AMD,11/28/2008,2.3600," 1,436.0 "," 341,953,588 "
AMD,12/31/2008,2.1600," 1,314.3 "," 318,399,945 "
AMD,01/30/2009,2.1900," 1,332.6 "," 315,183,326 "
AMD,02/27/2009,2.1800," 1,327.0 "," 256,095,042 "
AMD,03/31/2009,3.0500," 2,033.5 "," 373,379,776 "
AMD,04/30/2009,3.6100," 2,406.9 "," 341,369,282 "
AMD,05/29/2009,4.5400," 3,029.6 "," 432,728,569 "
AMD,06/30/2009,3.8700," 2,582.5 "," 485,370,744 "
AMD,07/31/2009,3.6600," 2,442.4 "," 534,593,104 "
AMD,08/31/2009,4.3600," 2,910.8 "," 416,535,247 "
AMD,09/30/2009,5.6600," 3,778.7 "," 735,917,388 "
AMD,10/30/2009,4.6000," 3,071.0 "," 669,258,641 "
AMD,11/30/2009,7.0100," 4,698.8 "," 744,376,824 "
AMD,12/31/2009,9.6800," 6,488.5 "," 610,163,901 "
AMD,01/29/2010,7.4600," 5,000.4 "," 539,556,368 "
AMD,02/26/2010,7.9100," 5,316.6 "," 349,689,679 "
AMD,03/31/2010,9.2700," 6,232.7 "," 362,398,378 "
AMD,04/30/2010,9.0700," 6,098.2 "," 545,446,417 "
AMD,05/28/2010,8.5700," 5,770.7 "," 715,002,193 "
AMD,06/30/2010,7.3200," 4,929.0 "," 600,733,217 "
AMD,07/30/2010,7.4900," 5,043.5 "," 708,179,763 "
AMD,08/31/2010,5.6100," 3,784.3 "," 670,391,155 "
AMD,09/30/2010,7.1100," 4,796.2 "," 643,973,404 "
AMD,10/29/2010,7.3350," 4,948.0 "," 602,309,054 "
AMD,11/30/2010,7.2900," 4,970.0 "," 430,214,416 "
AMD,12/31/2010,8.1800," 5,576.8 "," 345,212,023 "
AMD,01/31/2011,7.8300," 5,338.2 "," 661,352,617 "
AMD,02/28/2011,9.2100," 6,311.0 "," 559,210,476 "
AMD,03/31/2011,8.6000," 5,893.0 "," 431,404,375 "
AMD,04/29/2011,9.1000," 6,235.6 "," 349,933,006 "
AMD,05/31/2011,8.6800," 5,967.9 "," 307,752,469 "
AMD,06/30/2011,6.9900," 4,805.9 "," 468,222,506 "
AMD,07/29/2011,7.3400," 5,046.6 "," 512,034,619 "
AMD,08/31/2011,6.8300," 4,721.8 "," 582,849,412 "
AMD,09/30/2011,5.0800," 3,512.0 "," 546,728,669 "
AMD,10/31/2011,5.8300," 4,030.5 "," 489,218,107 "
AMD,11/30/2011,5.6900," 3,965.5 "," 374,223,599 "
AMD,12/30/2011,5.4000," 3,763.4 "," 246,334,275 "
AMD,01/31/2012,6.7100," 4,676.4 "," 348,823,993 "
AMD,02/29/2012,7.3500," 5,133.9 "," 315,185,933 "
AMD,03/30/2012,8.0200," 5,601.9 "," 340,535,912 "
AMD,04/30/2012,7.3600," 5,140.9 "," 344,482,034 "
AMD,05/31/2012,6.0800," 4,264.2 "," 356,552,968 "
AMD,06/29/2012,5.7300," 4,018.7 "," 305,518,845 "
AMD,07/31/2012,4.0600," 2,847.5 "," 422,959,427 "
AMD,08/31/2012,3.7200," 2,632.1 "," 379,033,279 "
AMD,09/28/2012,3.3700," 2,384.5 "," 596,224,844 "
AMD,10/31/2012,2.0500," 1,450.5 "," 674,005,999 "
AMD,11/30/2012,2.2000," 1,566.3 "," 589,553,051 "
AMD,12/31/2012,2.4000," 1,708.7 "," 506,043,065 "
AMD,01/31/2013,2.6000," 1,851.1 "," 579,009,554 "
AMD,02/28/2013,2.4900," 1,778.1 "," 288,640,483 "
AMD,03/28/2013,2.5500," 1,820.9 "," 256,669,655 "
AMD,04/30/2013,2.8200," 2,013.7 "," 405,390,070 "
AMD,05/31/2013,4.0000," 2,857.9 "," 956,232,165 "
AMD,06/28/2013,4.0800," 2,915.1 "," 432,596,635 "
AMD,07/31/2013,3.7700," 2,693.6 "," 888,210,634 "
AMD,08/30/2013,3.2700," 2,354.5 "," 436,603,978 "
AMD,09/30/2013,3.8100," 2,743.3 "," 549,900,762 "
AMD,10/31/2013,3.3400," 2,417.1 "," 909,573,287 "
AMD,11/29/2013,3.6400," 2,634.2 "," 312,076,926 "
AMD,12/31/2013,3.8700," 2,800.7 "," 313,168,369 "
AMD,01/31/2014,3.4300," 2,482.2 "," 773,434,757 "
AMD,02/28/2014,3.7100," 2,693.9 "," 318,018,316 "
AMD,03/31/2014,4.0100," 3,053.7 "," 451,576,136 "
AMD,04/30/2014,4.0900," 3,114.6 "," 592,528,533 "
AMD,05/30/2014,4.0000," 3,048.2 "," 310,753,383 "
AMD,06/30/2014,4.1900," 3,193.0 "," 431,535,998 "
AMD,07/31/2014,3.9100," 2,993.1 "," 1,078,014,050 "
AMD,08/29/2014,4.1700," 3,192.2 "," 462,601,392 "
AMD,09/30/2014,3.4100," 2,610.4 "," 372,656,648 "
AMD,10/31/2014,2.8000," 2,171.0 "," 673,443,123 "
AMD,11/28/2014,2.7900," 2,163.2 "," 213,837,440 "
AMD,12/31/2014,2.6700," 2,070.2 "," 304,925,636 "
AMD,01/30/2015,2.5700," 1,992.6 "," 443,742,726 "
AMD,02/27/2015,3.1100," 2,417.4 "," 339,665,969 "
AMD,03/31/2015,2.6800," 2,084.3 "," 269,818,224 "
AMD,04/30/2015,2.2600," 1,758.4 "," 335,187,102 "
AMD,05/29/2015,2.2800," 1,774.0 "," 210,397,188 "
AMD,06/30/2015,2.4000," 1,867.3 "," 389,269,001 "
AMD,07/31/2015,1.9300," 1,503.8 "," 406,747,603 "
AMD,08/31/2015,1.8100," 1,410.3 "," 252,736,201 "
AMD,09/30/2015,1.7200," 1,340.2 "," 188,468,113 "
AMD,10/30/2015,2.1200," 1,651.9 "," 205,479,536 "
AMD,11/30/2015,2.3600," 1,864.8 "," 136,452,049 "
AMD,12/31/2015,2.8700," 2,274.2 "," 266,536,992 "
AMD,01/29/2016,2.2000," 1,743.3 "," 355,489,271 "
AMD,02/29/2016,2.1400," 1,697.6 "," 192,749,774 "
AMD,03/31/2016,2.8500," 2,261.5 "," 333,391,301 "
AMD,04/29/2016,3.5500," 2,817.0 "," 472,576,416 "
AMD,05/31/2016,4.5700," 3,626.4 "," 394,474,332 "
AMD,06/30/2016,5.1400," 4,078.7 "," 625,844,902 "
AMD,07/29/2016,6.8600," 5,457.5 "," 700,562,450 "
AMD,08/31/2016,7.4000," 5,887.1 "," 606,398,931 "
AMD,09/30/2016,6.9100," 6,292.0 "," 1,042,046,435 "
AMD,10/31/2016,7.2300," 6,701.3 "," 869,559,931 "
AMD,11/30/2016,8.9100," 8,258.4 "," 990,277,853 "
AMD,12/30/2016,11.3400," 10,510.7 "," 1,155,647,354 "
AMD,01/31/2017,10.3700," 9,611.6 "," 878,998,338 "
AMD,02/28/2017,14.4600," 13,603.4 "," 1,571,999,711 "
AMD,03/31/2017,14.5500," 13,697.4 "," 1,733,839,143 "
AMD,04/28/2017,13.3000," 12,520.6 "," 943,383,426 "
AMD,05/31/2017,11.1900," 10,574.7 "," 1,716,561,179 "
AMD,06/30/2017,12.4800," 11,793.8 "," 2,208,152,094 "
AMD,07/31/2017,13.6100," 12,861.7 "," 1,710,461,168 "
AMD,08/31/2017,13.0000," 12,308.1 "," 1,190,381,933 "
AMD,09/29/2017,12.7500," 12,071.4 "," 1,209,334,941 "
AMD,10/31/2017,10.9850," 10,400.4 "," 1,358,068,431 "
AMD,11/30/2017,10.8900," 10,506.7 "," 1,039,199,305 "
AMD,12/29/2017,10.2800," 9,918.1 "," 795,755,135 "
AMD,01/31/2018,13.7400," 13,256.3 "," 1,335,289,043 "
AMD,02/28/2018,12.1100," 11,735.9 "," 1,103,985,616 "
AMD,03/29/2018,10.0500," 9,739.8 "," 1,483,511,941 "
AMD,04/30/2018,10.8800," 10,544.2 "," 1,163,548,135 "
AMD,05/31/2018,13.7300," 13,309.1 "," 1,020,602,826 "
AMD,06/29/2018,14.9900," 14,530.5 "," 1,632,781,786 "
AMD,07/31/2018,18.3300," 17,768.1 "," 1,457,564,800 "
AMD,08/31/2018,25.1700," 24,537.5 "," 2,201,119,007 "
AMD,09/28/2018,30.8900," 30,113.8 "," 3,063,056,005 "
AMD,10/31/2018,18.2100," 18,199.2 "," 2,655,212,844 "
AMD,11/30/2018,21.3000," 21,287.4 "," 2,140,346,901 "
AMD,12/31/2018,18.4600," 18,449.1 "," 1,981,672,042 "
AMD,01/31/2019,24.4100," 24,395.5 "," 2,312,228,614 "
AMD,02/28/2019,23.5300," 23,654.7 "," 1,301,361,062 "
AMD,03/29/2019,25.5200," 27,601.5 "," 1,499,160,286 "
AMD,04/30/2019,27.6300," 29,883.6 "," 1,275,793,761 "
AMD,05/31/2019,27.4100," 29,646.7 "," 1,675,142,794 "
AMD,06/28/2019,30.3700," 32,848.2 "," 1,578,411,368 "
AMD,07/31/2019,30.4500," 32,934.7 "," 1,155,888,311 "
AMD,08/30/2019,31.4500," 34,140.4 "," 1,649,821,050 "
AMD,09/30/2019,28.9900," 31,470.0 "," 1,022,317,100 "
AMD,10/31/2019,33.9300," 37,785.4 "," 1,074,197,509 "
AMD,11/29/2019,39.1500," 43,598.5 "," 1,205,115,082 "
ADBE,12/31/1990,1.7359, 608.0 ," 130,701,490 "
ADBE,01/31/1991,2.2693, 793.2 ," 228,390,659 "
ADBE,02/28/1991,2.8740," 1,004.6 "," 196,732,454 "
ADBE,03/28/1991,3.2299," 1,149.1 "," 205,441,778 "
ADBE,04/30/1991,3.0953," 1,101.2 "," 165,323,899 "
ADBE,05/31/1991,3.0206," 1,074.6 "," 204,631,204 "
ADBE,06/28/1991,2.5914, 936.2 ," 141,578,666 "
ADBE,07/31/1991,3.2055," 1,158.1 "," 139,292,310 "
ADBE,08/30/1991,3.0483," 1,101.2 "," 245,060,357 "
ADBE,09/30/1991,3.0755," 1,131.3 "," 234,364,889 "
ADBE,10/31/1991,3.1805," 1,170.0 "," 140,379,395 "
ADBE,11/29/1991,2.8804," 1,059.6 "," 162,242,770 "
ADBE,12/31/1991,3.9306," 1,445.9 "," 159,149,001 "
ADBE,01/31/1992,3.6876," 1,354.9 "," 233,792,905 "
ADBE,02/28/1992,3.3947," 1,247.2 "," 142,111,148 "
ADBE,03/31/1992,3.0837," 1,152.0 "," 221,657,997 "
ADBE,04/30/1992,2.6625, 994.7 ," 302,426,237 "
ADBE,05/29/1992,2.7377," 1,022.7 "," 165,314,419 "
ADBE,06/30/1992,2.7425," 1,024.5 "," 203,379,792 "
ADBE,07/31/1992,2.2905, 855.6 ," 282,827,097 "
ADBE,08/31/1992,1.9740, 737.4 ," 235,842,251 "
ADBE,09/30/1992,1.6998, 635.4 ," 303,856,197 "
ADBE,10/30/1992,2.1531, 804.8 ," 266,789,426 "
ADBE,11/30/1992,2.0549, 768.1 ," 219,164,653 "
ADBE,12/31/1992,1.9038, 711.6 ," 132,586,509 "
ADBE,01/29/1993,2.5134, 937.6 ," 315,585,028 "
ADBE,02/26/1993,2.7026," 1,008.2 "," 162,076,863 "
ADBE,03/31/1993,2.6101, 958.9 ," 169,989,835 "
ADBE,04/30/1993,3.4751," 1,276.6 "," 284,317,100 "
ADBE,05/28/1993,4.0063," 1,471.7 "," 266,512,914 "
ADBE,06/30/1993,3.7544," 1,387.9 "," 396,222,123 "
ADBE,07/30/1993,3.0096," 1,112.6 "," 263,814,161 "
ADBE,08/31/1993,2.5840, 955.2 ," 235,184,943 "
ADBE,09/30/1993,2.2192, 824.7 ," 195,574,265 "
ADBE,10/29/1993,2.6520, 982.8 ," 166,060,210 "
ADBE,11/30/1993,2.8197," 1,045.0 "," 145,248,369 "
ADBE,12/31/1993,2.7130," 1,005.4 "," 132,851,960 "
ADBE,01/31/1994,3.6952," 1,366.3 "," 218,150,250 "
ADBE,02/28/1994,3.5730," 1,321.1 "," 125,046,434 "
ADBE,03/31/1994,2.9679," 1,108.7 "," 256,119,239 "
ADBE,04/29/1994,3.2739," 1,223.0 "," 180,721,644 "
ADBE,05/31/1994,3.5187," 1,314.4 "," 162,131,376 "
ADBE,06/30/1994,3.3413," 1,246.6 "," 116,494,326 "
ADBE,07/29/1994,3.8011," 1,418.1 "," 148,527,796 "
ADBE,08/31/1994,3.8930," 1,452.4 "," 128,594,472 "
ADBE,09/30/1994,3.9909," 1,500.3 "," 143,727,555 "
ADBE,10/31/1994,4.4207," 1,661.9 "," 128,967,368 "
ADBE,11/30/1994,4.0523," 1,523.4 "," 114,303,564 "
ADBE,12/30/1994,3.6532," 1,373.4 "," 161,628,915 "
ADBE,01/31/1995,3.5592," 1,769.5 "," 167,388,256 "
ADBE,02/28/1995,4.3971," 2,186.1 "," 153,156,600 "
ADBE,03/31/1995,6.0944," 3,084.5 "," 293,982,364 "
ADBE,04/28/1995,7.1716," 3,629.8 "," 208,152,382 "
ADBE,05/31/1995,6.4022," 3,240.3 "," 191,797,907 "
ADBE,06/30/1995,7.1409," 3,614.2 "," 266,867,639 "
ADBE,07/31/1995,7.6091," 3,911.5 "," 169,837,358 "
ADBE,08/31/1995,6.2844," 3,230.5 "," 277,167,300 "
ADBE,09/29/1995,6.3769," 3,278.1 "," 286,001,450 "
ADBE,10/31/1995,7.0305," 3,637.7 "," 226,249,669 "
ADBE,11/30/1995,8.3410," 4,315.8 "," 317,642,274 "
ADBE,12/29/1995,7.6472," 3,956.8 "," 266,602,978 "
ADBE,01/31/1996,4.1994," 2,169.8 "," 592,867,673 "
ADBE,02/29/1996,4.1377," 2,439.9 "," 364,106,489 "
ADBE,03/29/1996,3.9833," 2,348.9 "," 264,021,150 "
ADBE,04/30/1996,5.3191," 3,152.8 "," 203,778,759 "
ADBE,05/31/1996,4.5924," 2,722.1 "," 266,983,774 "
ADBE,06/28/1996,4.4377," 2,630.4 "," 213,805,068 "
ADBE,07/31/1996,3.7626," 2,203.5 "," 184,306,024 "
ADBE,08/30/1996,4.3200," 2,529.9 "," 130,240,901 "
ADBE,09/30/1996,4.6203," 2,702.2 "," 240,971,935 "
ADBE,10/31/1996,4.2947," 2,495.6 "," 168,327,605 "
ADBE,11/29/1996,4.8994," 2,846.9 "," 218,414,911 "
ADBE,12/31/1996,4.6358," 2,693.8 "," 140,711,209 "
ADBE,01/31/1997,4.7038," 2,729.8 "," 236,704,177 "
ADBE,02/28/1997,4.5331," 2,608.9 "," 162,948,270 "
ADBE,03/31/1997,4.9891," 2,868.0 "," 269,238,528 "
ADBE,04/30/1997,4.8648," 2,800.4 "," 228,671,911 "
ADBE,05/30/1997,5.5486," 3,194.0 "," 365,548,299 "
ADBE,06/30/1997,4.3596," 2,509.6 "," 321,601,920 "
ADBE,07/31/1997,4.6076," 2,696.9 "," 217,971,730 "
ADBE,08/29/1997,4.8542," 2,841.2 "," 247,688,380 "
ADBE,09/30/1997,6.2165," 3,634.9 "," 295,314,623 "
ADBE,10/31/1997,5.8775," 3,454.8 "," 242,523,776 "
ADBE,11/28/1997,5.1698," 3,038.8 "," 171,952,000 "
ADBE,12/31/1997,5.0841," 2,836.6 "," 229,373,600 "
ADBE,01/30/1998,4.7451," 2,647.5 "," 140,194,400 "
ADBE,02/27/1998,5.4461," 3,038.6 "," 192,844,000 "
ADBE,03/31/1998,5.5694," 3,107.3 "," 269,397,600 "
ADBE,04/30/1998,6.1771," 3,324.7 "," 196,532,800 "
ADBE,05/29/1998,4.9278," 2,652.2 "," 164,019,200 "
ADBE,06/30/1998,5.2362," 2,818.3 "," 171,168,800 "
ADBE,07/31/1998,3.9916," 2,169.9 "," 149,950,400 "
ADBE,08/31/1998,3.2427," 1,762.8 "," 254,435,200 "
ADBE,09/30/1998,4.2918," 2,329.4 "," 175,596,800 "
ADBE,10/30/1998,4.5934," 2,439.5 "," 206,446,400 "
ADBE,11/30/1998,5.5368," 2,940.5 "," 130,924,000 "
ADBE,12/31/1998,5.7905," 2,846.7 "," 190,580,000 "
ADBE,01/29/1999,5.9144," 2,907.5 "," 127,668,000 "
ADBE,02/26/1999,4.9854," 2,450.9 "," 113,295,200 "
ADBE,03/31/1999,7.0353," 3,455.6 "," 204,138,400 "
ADBE,04/30/1999,7.8566," 3,866.4 "," 140,382,400 "
ADBE,05/28/1999,9.1893," 4,522.3 "," 190,352,000 "
ADBE,06/30/1999,10.1909," 5,012.3 "," 185,961,600 "
ADBE,07/30/1999,10.6367," 5,198.7 "," 122,175,200 "
ADBE,08/31/1999,12.3578," 6,039.9 "," 180,070,400 "
ADBE,09/30/1999,14.0854," 6,881.1 "," 204,444,000 "
ADBE,10/29/1999,17.3585," 8,483.4 "," 155,461,600 "
ADBE,11/30/1999,17.0483," 8,331.8 "," 133,906,800 "
ADBE,12/31/1999,16.6977," 7,971.7 "," 235,943,200 "
ADBE,01/31/2000,13.6717," 6,527.1 "," 154,800,800 "
ADBE,02/29/2000,25.3259," 12,091.0 "," 197,752,000 "
ADBE,03/31/2000,27.6449," 13,194.9 "," 254,782,000 "
ADBE,04/28/2000,30.0353," 14,479.8 "," 203,871,200 "
ADBE,05/31/2000,27.9554," 13,477.1 "," 177,688,400 "
ADBE,06/30/2000,32.2925," 15,564.9 "," 177,846,400 "
ADBE,07/31/2000,28.4423," 13,760.5 "," 122,201,600 "
ADBE,08/31/2000,32.2925," 15,623.3 "," 94,081,200 "
ADBE,09/29/2000,38.5712," 18,657.8 "," 189,142,000 "
ADBE,10/31/2000,37.7949," 18,281.1 "," 221,126,600 "
ADBE,11/30/2000,31.4905," 15,231.7 "," 158,851,400 "
ADBE,12/29/2000,28.9129," 13,984.9 "," 183,654,000 "
ADBE,01/31/2001,21.7126," 10,499.9 "," 243,788,000 "
ADBE,02/28/2001,14.4440," 7,001.4 "," 290,414,800 "
ADBE,03/30/2001,17.3519," 8,407.7 "," 261,121,200 "
ADBE,04/30/2001,22.3338," 10,742.5 "," 214,589,400 "
ADBE,05/31/2001,19.7732," 9,510.9 "," 152,617,600 "
ADBE,06/29/2001,23.3744," 11,239.9 "," 169,520,200 "
ADBE,07/31/2001,18.6448," 8,955.0 "," 188,831,200 "
ADBE,08/31/2001,16.7152," 8,028.2 "," 162,597,200 "
ADBE,09/28/2001,11.9316," 5,708.5 "," 163,974,200 "
ADBE,10/31/2001,13.1358," 6,261.9 "," 223,574,600 "
ADBE,11/30/2001,15.9619," 7,609.1 "," 154,663,000 "
ADBE,12/31/2001,15.4554," 7,364.8 "," 151,234,200 "
ADBE,01/31/2002,16.7745," 7,993.4 "," 158,107,400 "
ADBE,02/28/2002,18.1085," 8,621.6 "," 123,742,200 "
ADBE,03/28/2002,20.0612," 9,531.8 "," 138,328,400 "
ADBE,04/30/2002,19.8969," 9,509.5 "," 155,389,400 "
ADBE,05/31/2002,17.9750," 8,590.9 "," 195,230,200 "
ADBE,06/28/2002,14.1971," 6,782.3 "," 254,120,000 "
ADBE,07/31/2002,11.9356," 5,750.9 "," 176,911,282 "
ADBE,08/30/2002,10.0127," 4,824.4 "," 184,628,380 "
ADBE,09/30/2002,9.5206," 4,584.4 "," 138,343,154 "
ADBE,10/31/2002,11.7837," 5,585.5 "," 190,180,938 "
ADBE,11/29/2002,14.7196," 6,977.1 "," 140,440,780 "
ADBE,12/31/2002,12.3624," 5,859.8 "," 137,811,566 "
ADBE,01/31/2003,13.1754," 6,242.3 "," 119,747,716 "
ADBE,02/28/2003,13.7140," 6,354.6 "," 103,862,522 "
ADBE,03/31/2003,15.3804," 7,127.6 "," 203,948,382 "
ADBE,04/30/2003,17.2263," 8,005.9 "," 141,009,744 "
ADBE,05/30/2003,17.6204," 8,189.0 "," 136,717,344 "
ADBE,06/30/2003,16.0053," 7,435.5 "," 221,407,412 "
ADBE,07/31/2003,16.3346," 7,634.4 "," 123,714,244 "
ADBE,08/29/2003,19.3790," 9,057.2 "," 105,570,012 "
ADBE,09/30/2003,19.6644," 9,187.8 "," 177,637,364 "
ADBE,10/31/2003,21.8460," 10,240.4 "," 134,737,700 "
ADBE,11/28/2003,20.6229," 9,667.0 "," 134,011,504 "
ADBE,12/31/2003,19.5096," 9,145.2 "," 161,551,704 "
ADBE,01/30/2004,19.1262," 8,962.7 "," 159,962,022 "
ADBE,02/27/2004,18.6019," 8,883.0 "," 110,696,106 "
ADBE,03/31/2004,19.6317," 9,376.7 "," 183,147,222 "
ADBE,04/30/2004,20.7307," 9,907.7 "," 125,258,436 "
ADBE,05/28/2004,22.2943," 10,654.9 "," 127,436,740 "
ADBE,06/30/2004,23.2350," 11,101.4 "," 120,491,564 "
ADBE,07/30/2004,21.0764," 10,113.9 "," 115,769,502 "
ADBE,08/31/2004,22.9202," 10,998.7 "," 96,074,230 "
ADBE,09/30/2004,24.7254," 11,861.9 "," 116,906,278 "
ADBE,10/29/2004,28.0041," 13,370.3 "," 107,154,186 "
ADBE,11/30/2004,30.2682," 14,451.3 "," 86,069,794 "
ADBE,12/31/2004,31.3641," 14,971.5 "," 103,992,482 "
ADBE,01/31/2005,28.4446," 13,577.9 "," 108,202,206 "
ADBE,02/28/2005,30.8692," 15,079.4 "," 95,236,628 "
ADBE,03/31/2005,33.5850," 16,344.6 "," 124,116,028 "
ADBE,04/29/2005,29.7350," 14,540.3 "," 209,185,960 "
ADBE,05/31/2005,33.1200," 16,195.5 "," 125,632,481 "
ADBE,06/30/2005,28.6100," 13,990.1 "," 140,933,993 "
ADBE,07/29/2005,29.6400," 14,570.7 "," 122,794,017 "
ADBE,08/31/2005,27.0400," 13,292.6 "," 141,538,985 "
ADBE,09/30/2005,29.8500," 14,673.9 "," 116,805,214 "
ADBE,10/31/2005,32.2500," 15,935.6 "," 145,740,158 "
ADBE,11/30/2005,32.6100," 16,113.5 "," 89,263,247 "
ADBE,12/30/2005,36.9600," 22,312.7 "," 191,854,318 "
ADBE,01/31/2006,39.7300," 23,985.0 "," 125,593,457 "
ADBE,02/28/2006,38.5500," 23,180.4 "," 77,191,894 "
ADBE,03/31/2006,34.9500," 21,015.7 "," 117,208,116 "
ADBE,04/28/2006,39.2000," 23,469.8 "," 77,824,236 "
ADBE,05/31/2006,28.6300," 17,141.3 "," 173,844,639 "
ADBE,06/30/2006,30.3600," 18,177.1 "," 198,677,696 "
ADBE,07/31/2006,28.5100," 16,512.4 "," 96,605,853 "
ADBE,08/31/2006,32.4400," 18,788.6 "," 105,446,581 "
ADBE,09/29/2006,37.4600," 21,696.0 "," 132,524,226 "
ADBE,10/31/2006,38.2500," 22,312.9 "," 106,213,236 "
ADBE,11/30/2006,40.1600," 23,427.1 "," 91,236,298 "
ADBE,12/29/2006,41.1200," 23,987.1 "," 112,274,856 "
ADBE,01/31/2007,38.8700," 22,674.6 "," 103,167,997 "
ADBE,02/28/2007,39.2500," 23,096.9 "," 105,854,392 "
ADBE,03/30/2007,41.7000," 24,538.6 "," 150,754,038 "
ADBE,04/30/2007,41.5600," 24,437.5 "," 111,919,070 "
ADBE,05/31/2007,44.0601," 25,907.6 "," 141,257,288 "
ADBE,06/29/2007,40.1500," 23,608.5 "," 161,349,125 "
ADBE,07/31/2007,40.2900," 23,708.1 "," 136,665,296 "
ADBE,08/31/2007,42.7500," 25,155.7 "," 145,653,428 "
ADBE,09/28/2007,43.6600," 25,691.2 "," 160,535,900 "
ADBE,10/31/2007,47.9000," 27,484.4 "," 153,964,587 "
ADBE,11/30/2007,42.1400," 24,179.4 "," 187,486,527 "
ADBE,12/31/2007,42.7300," 24,518.0 "," 137,841,957 "
ADBE,01/31/2008,34.9300," 19,873.6 "," 192,670,648 "
ADBE,02/29/2008,33.6500," 19,145.4 "," 169,648,066 "
ADBE,03/31/2008,35.5900," 20,249.1 "," 204,393,631 "
ADBE,04/30/2008,37.2900," 19,831.7 "," 145,674,568 "
ADBE,05/30/2008,44.0600," 23,432.1 "," 115,530,259 "
ADBE,06/30/2008,39.3900," 20,948.5 "," 136,266,695 "
ADBE,07/31/2008,41.3500," 21,934.3 "," 151,124,626 "
ADBE,08/29/2008,42.8300," 22,719.4 "," 119,822,476 "
ADBE,09/30/2008,39.4700," 20,937.0 "," 163,395,186 "
ADBE,10/31/2008,26.6400," 14,144.7 "," 236,587,908 "
ADBE,11/28/2008,23.1600," 12,296.9 "," 179,561,488 "
ADBE,12/31/2008,21.2900," 11,304.1 "," 165,823,647 "
ADBE,01/30/2009,19.3100," 10,119.1 "," 173,555,232 "
ADBE,02/27/2009,16.7000," 8,751.4 "," 214,106,972 "
ADBE,03/31/2009,21.3900," 11,209.1 "," 256,418,933 "
ADBE,04/30/2009,27.3500," 14,324.2 "," 174,027,750 "
ADBE,05/29/2009,28.1800," 14,758.9 "," 139,972,713 "
ADBE,06/30/2009,28.3000," 14,857.4 "," 172,898,372 "
ADBE,07/31/2009,32.4200," 17,020.4 "," 150,399,532 "
ADBE,08/31/2009,31.4200," 16,495.4 "," 119,771,459 "
ADBE,09/30/2009,33.0400," 17,345.9 "," 167,572,174 "
ADBE,10/30/2009,32.9400," 17,252.7 "," 121,178,412 "
ADBE,11/30/2009,35.0800," 18,373.5 "," 101,835,653 "
ADBE,12/31/2009,36.7800," 19,263.9 "," 107,678,131 "
ADBE,01/29/2010,32.3000," 16,929.1 "," 117,423,496 "
ADBE,02/26/2010,34.6500," 18,160.7 "," 176,472,027 "
ADBE,03/31/2010,35.3700," 18,538.1 "," 147,868,468 "
ADBE,04/30/2010,33.6000," 17,687.8 "," 155,589,577 "
ADBE,05/28/2010,32.0800," 16,887.6 "," 172,431,725 "
ADBE,06/30/2010,26.4300," 13,913.4 "," 242,299,050 "
ADBE,07/30/2010,28.7200," 15,084.4 "," 165,267,581 "
ADBE,08/31/2010,27.7000," 14,548.7 "," 143,073,886 "
ADBE,09/30/2010,26.1500," 13,734.6 "," 382,986,021 "
