date,manager,profit,flow,equity_sod,roe
5/1/2017,Kevin,363095.98,0,159950173,0.00227
5/2/2017,Kevin,4515795.51,0,160313268.9,0.028168
5/3/2017,Kevin,-207835.17,0,164829064.4,-0.00126
5/4/2017,Kevin,607268.72,0,164621229.3,0.003688
5/5/2017,Kevin,196981.13,0,165228498,0.001192
5/8/2017,Kevin,-1692291.43,0,165425479.1,-0.010229
5/9/2017,Kevin,2635582.12,0,163733187.7,0.016096
5/10/2017,Kevin,-411881.11,0,166368769.8,-0.002475
5/11/2017,Kevin,-1595966.39,0,165956888.7,-0.009616
5/12/2017,Kevin,-1514120.84,0,164360922.3,-0.009212
5/15/2017,Kevin,1004848.96,0,162846801.5,0.00617
5/16/2017,Kevin,1309287.03,0,163851650.4,0.00799
5/17/2017,Kevin,-3229679.44,0,165160937.5,-0.019554
5/18/2017,Kevin,17450.45,0,161931258,0.000107
5/19/2017,Kevin,2414315.22,0,161948708.5,0.014907
5/22/2017,Kevin,1498532.87,0,164363023.7,0.009117
5/23/2017,Kevin,-79758.31,0,165861556.6,-0.00048
5/24/2017,Kevin,-398392.47,0,165781798.3,-0.002403
5/25/2017,Kevin,2895640.06,0,165383405.8,0.017508
5/26/2017,Kevin,-818727.6,0,168279045.8,-0.004865
5/30/2017,Kevin,-2251426.96,0,167460318.2,-0.013444
5/31/2017,Kevin,702616.58,0,165208891.3,0.004252
6/1/2017,Kevin,1138219.73,0,165911507.9,0.00686
6/2/2017,Kevin,829695.81,0,167049727.6,0.004966
6/5/2017,Kevin,-630435.95,0,167879423.4,-0.003755
6/6/2017,Kevin,-947993.55,0,167248987.5,-0.005668
6/7/2017,Kevin,-233687.54,0,166300993.9,-0.001405
6/8/2017,Kevin,-2069662.35,0,166067306.4,-0.012462
6/9/2017,Kevin,-882609.82,0,163997644,-0.005381
6/12/2017,Kevin,-792419.47,0,163115034.2,-0.004858
6/13/2017,Kevin,170174.88,0,162322614.7,0.001048
6/14/2017,Kevin,653826.91,0,162492789.6,0.004023
6/15/2017,Kevin,184383.34,0,163146616.5,0.00113
6/16/2017,Kevin,-686205.87,0,163330999.9,-0.004201
6/19/2017,Kevin,2109505.56,0,162644794,0.01297
6/20/2017,Kevin,-1162668.55,0,164754299.5,-0.007056
6/21/2017,Kevin,738012.86,0,163591631,0.004511
6/22/2017,Kevin,324747.47,0,164329643.9,0.001976
6/23/2017,Kevin,253969.62,0,164654391.3,0.001542
6/26/2017,Kevin,1200494.02,0,164908360.9,0.007279
6/27/2017,Kevin,-1814194.03,0,166108855,-0.010921
6/28/2017,Kevin,921214.43,0,164294660.9,0.005607
6/29/2017,Kevin,-1328114.58,0,165215875.4,-0.008038
6/30/2017,Kevin,28254.08,0,163887760.8,0.000172
7/3/2017,Kevin,-7195.99,-406741,163509273.9,-4.40E-05
7/5/2017,Kevin,1932397.39,0,163502077.9,0.011818
7/6/2017,Kevin,641408.22,0,165434475.3,0.003877
7/7/2017,Kevin,2071146,0,166075883.5,0.012471
7/10/2017,Kevin,-1511896.89,0,168147029.5,-0.008991
7/11/2017,Kevin,-2018525.34,0,166635132.6,-0.012113
7/12/2017,Kevin,3209306.63,0,164616607.3,0.019495
7/13/2017,Kevin,88756.14,0,167825913.9,0.000528
7/14/2017,Kevin,-409829.13,0,167914670,-0.00244
7/17/2017,Kevin,24489.31,0,167504840.9,0.000146
7/18/2017,Kevin,-1101143.58,0,167529330.2,-0.006572
7/19/2017,Kevin,-4226896.46,0,166428186.6,-0.025397
7/20/2017,Kevin,-3371937.79,0,162201290.2,-0.020788
7/21/2017,Kevin,-606364.48,0,158829352.4,-0.003817
7/24/2017,Kevin,-1481516.72,0,158222987.9,-0.009363
7/25/2017,Kevin,-1274199.12,0,156741471.2,-0.008129
7/26/2017,Kevin,889947.99,0,155467272.1,0.005724
7/27/2017,Kevin,-4005294.12,0,156357220,-0.025616
7/28/2017,Kevin,-591504.81,0,152351925.9,-0.003882
7/31/2017,Kevin,-1752145.72,0,151760421.1,-0.011545
8/1/2017,Kevin,563169.88,0,150008275.4,0.003754
8/2/2017,Kevin,-530664.29,0,150571445.3,-0.003524
8/3/2017,Kevin,1340190.25,0,150040781,0.008932
8/4/2017,Kevin,1549923.99,0,151380971.2,0.010238
8/7/2017,Kevin,-829930.65,0,152930895.2,-0.005426
8/8/2017,Kevin,-2128870.59,0,152100964.6,-0.013996
8/9/2017,Kevin,8891.12,0,149972094,5.90E-05
8/10/2017,Kevin,-2565973.83,0,149980985.1,-0.017108
8/11/2017,Kevin,1941820.55,0,147415011.3,0.013172
8/14/2017,Kevin,1393126.29,0,149356831.8,0.009327
8/15/2017,Kevin,774930.28,0,150749958.1,0.00514
8/16/2017,Kevin,-296669.21,0,151524888.4,-0.001957
8/17/2017,Kevin,-3773866.24,0,151228219.2,-0.024954
8/18/2017,Kevin,-48385.48,0,147454352.9,-0.000328
8/21/2017,Kevin,401669.66,0,147405967.5,0.002724
8/22/2017,Kevin,108838.47,0,147807637.1,0.000736
8/23/2017,Kevin,-3194111.8,0,147916475.6,-0.021594
8/24/2017,Kevin,-2246882.43,0,144722363.8,-0.015525
8/25/2017,Kevin,2880574.75,0,142475481.4,0.020218
8/28/2017,Kevin,-453385.65,0,145356056.1,-0.003119
8/29/2017,Kevin,-284566.89,0,144902670.5,-0.001963
8/30/2017,Kevin,-641716.27,0,144618103.6,-0.004437
8/31/2017,Kevin,598738.98,0,143976387.3,0.004158
9/1/2017,Kevin,669069.01,0,144575126.3,0.004627
9/5/2017,Kevin,-2823960.76,0,145244195.3,-0.019442
9/6/2017,Kevin,-211132,0,142420234.5,-0.001482
9/7/2017,Kevin,-1743064,0,142209102.5,-0.012257
9/8/2017,Kevin,500202,0,140466038.5,0.003561
9/11/2017,Kevin,2944962,0,140966240.5,0.020891
9/12/2017,Kevin,1150276,0,143911202.5,0.007992
9/13/2017,Kevin,984720.52,0,145061478.5,0.006788
9/14/2017,Kevin,-1262032,0,146046199.1,-0.008641
9/15/2017,Kevin,-1677678,0,144784167.1,-0.011587
9/18/2017,Kevin,-2295328,0,143106489.1,-0.016039
9/19/2017,Kevin,-821646,0,140811161.1,-0.005835
9/20/2017,Kevin,1235408,0,139989515.1,0.008825
9/21/2017,Kevin,758304,0,141224923.1,0.005369
9/22/2017,Kevin,522984,0,141983227.1,0.003683
9/25/2017,Kevin,600158,0,142506211.1,0.004211
9/26/2017,Kevin,837306,0,143106369.1,0.00585
9/27/2017,Kevin,1798138.7,0,143943675.1,0.012491
9/28/2017,Kevin,497388,0,145741813.8,0.003412
9/29/2017,Kevin,-494070,0,146239201.8,-0.003378
10/2/2017,Kevin,-436639.37,0,145745131.8,-0.002995
10/3/2017,Kevin,6162956,0,145308492.4,0.042412
10/4/2017,Kevin,445014,0,151471448.4,0.002937
10/5/2017,Kevin,-253501.5,0,151916462.4,-0.001668
10/6/2017,Kevin,1257478,0,151662960.9,0.008291
10/9/2017,Kevin,-884560,0,152920438.9,-0.005784
10/10/2017,Kevin,4088766,0,152035878.9,0.026893
10/11/2017,Kevin,99412.4,0,156124644.9,0.000636
10/12/2017,Kevin,-782426,0,156224057.3,-0.005008
10/13/2017,Kevin,1569660,0,155441631.3,0.010098
10/16/2017,Kevin,-953286,0,157011291.3,-0.006071
10/17/2017,Kevin,518100,0,156058005.3,0.003319
10/18/2017,Kevin,738952,0,156576105.3,0.004719
10/19/2017,Kevin,-10948223,0,157315057.3,-0.069594
10/20/2017,Kevin,697646.19,0,146366834.3,0.004766
10/23/2017,Kevin,-1476162,0,147064480.5,-0.010037
10/24/2017,Kevin,1205974,0,145588318.5,0.008283
10/25/2017,Kevin,-946233.68,0,146794292.5,-0.006445
10/26/2017,Kevin,-991054.22,0,145848058.8,-0.006795
10/27/2017,Kevin,10172,0,144857004.6,7.00E-05
10/30/2017,Kevin,-1286112,0,144867176.6,-0.008877
10/31/2017,Kevin,-1238856,0,143581064.6,-0.008628
11/1/2017,Kevin,258194,0,142342208.6,0.001813
11/2/2017,Kevin,-447316,0,142600402.6,-0.003136
11/3/2017,Kevin,2011188,0,142153086.6,0.014148
11/6/2017,Kevin,610940,0,144164274.6,0.004237
11/7/2017,Kevin,-2721608,0,144775214.6,-0.018798
11/8/2017,Kevin,481887,0,142053606.6,0.003392
11/9/2017,Kevin,-1370245,0,142535493.6,-0.009613
11/10/2017,Kevin,106820,0,141165248.6,0.000756
11/13/2017,Kevin,-1125936,0,141272068.6,-0.007969
11/14/2017,Kevin,-647336,0,140146132.6,-0.004619
11/15/2017,Kevin,961536,0,139498796.6,0.006892
11/16/2017,Kevin,2478608,0,140460332.6,0.017646
11/17/2017,Kevin,-951768,0,142938940.6,-0.006658
11/20/2017,Kevin,897500,0,141987172.6,0.00632
11/21/2017,Kevin,1816122,0,142884672.6,0.01271
11/22/2017,Kevin,-387338,0,144700794.6,-0.002676
11/24/2017,Kevin,-379360,0,144313456.6,-0.002628
11/27/2017,Kevin,-711798,0,143934096.6,-0.004945
11/28/2017,Kevin,2479820,0,143222298.6,0.017314
11/29/2017,Kevin,4211616,0,145702118.6,0.028905
11/30/2017,Kevin,2321968,0,149913734.6,0.015488
12/1/2017,Kevin,-1050472.75,0,152235702.6,-0.0069
12/4/2017,Kevin,486124,0,151185229.8,0.003215
12/5/2017,Kevin,-717722,0,151671353.8,-0.004732
12/6/2017,Kevin,-34382.5,0,150953631.8,-0.000227
12/7/2017,Kevin,2397684.83,0,150919249.3,0.015887
12/8/2017,Kevin,103103,0,153316934.2,0.000672
12/11/2017,Kevin,1168356.3,0,153420037.2,0.007615
12/12/2017,Kevin,-1276123.25,0,154588393.5,-0.008254
12/13/2017,Kevin,-403738.92,0,153312270.2,-0.002633
12/14/2017,Kevin,575067.48,0,152908531.3,0.00376
12/15/2017,Kevin,1172958,0,153483598.8,0.007642
12/18/2017,Kevin,1458091.25,0,154656556.8,0.009427
12/19/2017,Kevin,-391298.1,0,156114648,-0.002506
12/20/2017,Kevin,2413546.04,0,155723349.9,0.015498
12/21/2017,Kevin,1969795,0,158136896,0.012456
12/22/2017,Kevin,-64940,0,160106691,-0.000405
12/26/2017,Kevin,201372,0,160041751,0.001258
12/27/2017,Kevin,-399708.24,0,160243123,-0.002494
12/28/2017,Kevin,644145.47,0,159843414.7,0.004029
12/29/2017,Kevin,-208190.21,0,160487560.2,-0.001297
1/2/2018,Kevin,2507043.23,0,160000000,0.015669
1/3/2018,Kevin,-752175.22,0,162507043.2,-0.004628
1/4/2018,Kevin,1177108.93,0,161754868,0.007277
1/5/2018,Kevin,227606,0,162931976.9,0.001396
1/8/2018,Kevin,-1542714,0,163159582.9,-0.009455
1/9/2018,Kevin,-157250,0,161616868.9,-0.000972
1/10/2018,Kevin,7112310,0,161459618.9,0.04405
1/11/2018,Kevin,5405727.17,0,168571928.9,0.032067
1/12/2018,Kevin,2979880,0,173977656.1,0.017127
1/16/2018,Kevin,-895799.14,0,176957536.1,-0.005062
1/17/2018,Kevin,-1463040,0,176061737,-0.008309
1/18/2018,Kevin,-478322.41,0,174598697,-0.002739
1/19/2018,Kevin,366344,0,174120374.6,0.002103
1/22/2018,Kevin,391068,0,174486718.6,0.002241
1/23/2018,Kevin,1488848,0,174877786.6,0.008513
1/24/2018,Kevin,-11931920,0,176366634.6,-0.067654
1/25/2018,Kevin,-3983106.26,0,164434714.6,-0.024223
1/26/2018,Kevin,737441.5,0,160451608.3,0.004596
1/29/2018,Kevin,-1162710,0,161189049.8,-0.007213
1/30/2018,Kevin,1857910,0,160026339.8,0.01161
1/31/2018,Kevin,1160760,0,161884249.8,0.00717
2/1/2018,Kevin,-846510,0,163045009.8,-0.005191
2/2/2018,Kevin,-2350420,0,162198499.8,-0.014491
2/5/2018,Kevin,-3728800,0,159848079.8,-0.023327
2/6/2018,Kevin,827420,0,156119279.8,0.005299
2/7/2018,Kevin,2218770,0,156946699.8,0.014137
2/8/2018,Kevin,-3252270,0,159165469.8,-0.020433
2/9/2018,Kevin,-698341.25,0,155913199.8,-0.004479
2/12/2018,Kevin,2197286.48,0,155214858.6,0.014156
2/13/2018,Kevin,2543340.75,0,157412145,0.016157
2/14/2018,Kevin,257184,0,159955485.8,0.001607
2/15/2018,Kevin,1909170,0,160212669.8,0.011916
2/16/2018,Kevin,-312930,0,162121839.8,-0.00193
2/20/2018,Kevin,250815,0,161808909.8,0.00155
2/21/2018,Kevin,708270,0,162059724.8,0.00437
2/22/2018,Kevin,-656130,0,162767994.8,-0.004031
2/23/2018,Kevin,1509415,0,162111864.8,0.00931
2/26/2018,Kevin,2852340,0,163621279.8,0.017432
2/27/2018,Kevin,-2625080,0,166473619.8,-0.015768
2/28/2018,Kevin,31589.1,0,163848539.8,0.000192
3/1/2018,Kevin,-547507,0,163880128.9,-0.00334
3/2/2018,Kevin,-173940,0,163332621.9,-0.001064
3/5/2018,Kevin,-463100,0,163158681.9,-0.002838
3/6/2018,Kevin,378075,0,162695581.9,0.002323
3/7/2018,Kevin,295684.5,0,163073656.9,0.001813
3/8/2018,Kevin,3459480,0,163369341.4,0.021175
3/9/2018,Kevin,3149450,0,166828821.4,0.018878
3/12/2018,Kevin,776960,0,169978271.4,0.00457
3/13/2018,Kevin,1114750,0,170755231.4,0.006528
3/14/2018,Kevin,-2919750,0,171869981.4,-0.016988
3/15/2018,Kevin,-875500,0,168950231.4,-0.005181
3/16/2018,Kevin,1212000,0,168074731.4,0.007211
3/19/2018,Kevin,-1384235.85,0,169286731.4,-0.008176
3/20/2018,Kevin,692631.74,0,167902495.5,0.004125
3/21/2018,Kevin,-805497.71,0,168595127.3,-0.004777
3/22/2018,Kevin,-2765169,0,167789629.6,-0.016479
3/23/2018,Kevin,-1916618,0,165024460.6,-0.011614
3/26/2018,Kevin,2276207,0,163107842.6,0.013955
3/27/2018,Kevin,-752934.36,0,165384049.6,-0.004552
3/28/2018,Kevin,-708690.5,0,164631115.2,-0.004304
3/29/2018,Kevin,2966486,0,163922424.7,0.018096
4/2/2018,Kevin,-5464785.5,0,166888910.7,-0.032745
4/3/2018,Kevin,4758558,0,161424125.2,0.029478
4/4/2018,Kevin,1403394,0,166182683.2,0.008444
4/5/2018,Kevin,1462992,0,167586077.2,0.008729
4/6/2018,Kevin,-3823302,0,169049069.2,-0.022616
4/9/2018,Kevin,-225146,0,165225767.2,-0.001362
4/10/2018,Kevin,-1441066,0,165000621.2,-0.008733
4/11/2018,Kevin,-4805170,0,163559555.2,-0.029378
4/12/2018,Kevin,2701750,0,158754385.2,0.017018
4/13/2018,Kevin,726638,0,161456135.2,0.0045
4/16/2018,Kevin,1888118,0,162182773.2,0.011641
4/17/2018,Kevin,127882,0,164070891.2,0.000779
4/18/2018,Kevin,5618620,0,164198773.2,0.034218
4/19/2018,Kevin,-766716,0,169817393.2,-0.004514
4/20/2018,Kevin,1390658.5,0,169050677.2,0.008226
4/23/2018,Kevin,-3435432.3,0,170441335.7,-0.020156
4/24/2018,Kevin,-2378950.5,0,167005903.4,-0.014244
4/25/2018,Kevin,-409602.14,0,164626952.9,-0.002488
4/26/2018,Kevin,-3539466.06,0,164217350.8,-0.021553
4/27/2018,Kevin,2273369.85,0,160677884.7,0.014148
4/30/2018,Kevin,-1031903.68,0,162951254.6,-0.006332
5/1/2018,Kevin,1539253.28,0,161919350.9,0.009506
5/2/2018,Kevin,-928202.45,0,163458604.2,-0.005678
5/3/2018,Kevin,-987261.11,0,162530401.7,-0.006074
5/4/2018,Kevin,1560887.6,0,161543140.6,0.009662
5/7/2018,Kevin,-1723420.88,0,163104028.2,-0.010566
5/8/2018,Kevin,662650,0,161380607.3,0.004106
5/9/2018,Kevin,-3642455.23,0,162043257.3,-0.022478
5/10/2018,Kevin,737105.17,0,158400802.1,0.004653
5/11/2018,Kevin,1928342.3,0,159137907.3,0.012117
5/14/2018,Kevin,-857625.96,0,161066249.6,-0.005324
5/15/2018,Kevin,2443312.02,0,160208623.6,0.01525
5/16/2018,Kevin,3417572.8,0,162651935.6,0.021011
5/17/2018,Kevin,-672859.57,0,166069508.4,-0.004051
5/18/2018,Kevin,-1884370.88,0,165396648.8,-0.011393
5/21/2018,Kevin,3162625.76,0,163512278,0.019341
5/22/2018,Kevin,-377000.72,0,166674903.7,-0.002261
5/23/2018,Kevin,-902538.51,0,166297903,-0.005427
5/24/2018,Kevin,2057825.64,0,165395364.5,0.012441
5/25/2018,Kevin,2713342.73,0,167453190.1,0.016203
5/29/2018,Kevin,-4371585.99,0,170166532.9,-0.02569
5/30/2018,Kevin,555650.54,0,165794946.9,0.003351
5/31/2018,Kevin,-592755.09,0,166350597.4,-0.003563
6/1/2018,Kevin,-377629.57,0,165757842.3,-0.002278
6/4/2018,Kevin,1712064.63,0,165380212.8,0.010352
6/5/2018,Kevin,-1446144.44,0,167092277.4,-0.008654
6/6/2018,Kevin,1618185.15,0,165646132.9,0.009768
6/7/2018,Kevin,-1667515.41,0,167264318.1,-0.009969
6/8/2018,Kevin,1105601.31,0,165596802.7,0.006676
6/11/2018,Kevin,4068384.18,0,166702404,0.024405
6/12/2018,Kevin,341130.43,0,170770788.2,0.001997
6/13/2018,Kevin,264098.83,0,171111918.6,0.001543
6/14/2018,Kevin,1045114.56,0,171376017.4,0.006098
6/15/2018,Kevin,1626436.85,0,172421132,0.009432
6/18/2018,Kevin,828825.94,0,174047568.8,0.004762
6/19/2018,Kevin,-3038035.18,0,174876394.8,-0.017372
6/20/2018,Kevin,1883707.89,0,171838359.6,0.010962
6/21/2018,Kevin,477491.26,0,173722067.5,0.002748
6/22/2018,Kevin,-2975593.22,0,174199558.8,-0.017081
6/25/2018,Kevin,-3476764.86,0,171223965.5,-0.020305
6/26/2018,Kevin,-728438.9,0,167747200.7,-0.004342
6/27/2018,Kevin,-3106506.89,0,167018761.8,-0.018599
6/28/2018,Kevin,-219970.11,0,163912254.9,-0.001341
6/29/2018,Kevin,336326.61,0,163692284.8,0.002054
7/2/2018,Kevin,2173664.65,0,164028611.4,0.013251
7/3/2018,Kevin,-1651357.46,0,166202276,-0.009935
7/5/2018,Kevin,1693990.04,0,164550918.6,0.010294
7/6/2018,Kevin,518153.62,0,166244908.6,0.003116
7/9/2018,Kevin,1778312.35,0,166763062.2,0.010663
7/10/2018,Kevin,-737868.9,0,168541374.6,-0.004377
7/11/2018,Kevin,-4483163.83,0,167803505.7,-0.026716
7/12/2018,Kevin,4236664.87,0,163320341.9,0.02594
7/13/2018,Kevin,1998313.5,0,167557006.7,0.011926
7/16/2018,Kevin,119265.15,0,169555320.2,0.000703
7/17/2018,Kevin,718050.76,0,169674585.4,0.004231
7/18/2018,Kevin,11869673.23,0,170392636.1,0.06966
7/19/2018,Kevin,2494915.71,0,182262309.4,0.013688
7/20/2018,Kevin,504198.55,0,184757225.1,0.002728
7/23/2018,Kevin,1059208,0,185261423.6,0.005717
7/24/2018,Kevin,-2065393.16,0,186320631.6,-0.011085
7/25/2018,Kevin,738563.01,0,184255238.5,0.004008
7/26/2018,Kevin,2010936.2,0,184993801.5,0.01087
7/27/2018,Kevin,-1206773.12,0,187004737.7,-0.006453
7/30/2018,Kevin,-238529.18,0,185797964.6,-0.001283
7/31/2018,Kevin,611572.45,0,185559435.4,0.003295
8/1/2018,Kevin,-862651.24,0,186171007.8,-0.004633
8/2/2018,Kevin,1105047.65,0,185308356.6,0.005963
8/3/2018,Kevin,1060248.09,0,186413404.2,0.005687
8/6/2018,Kevin,692370.87,0,187473652.3,0.003693
8/7/2018,Kevin,861299.95,0,188166023.2,0.004577
8/8/2018,Kevin,813510.73,0,189027323.1,0.004303
8/9/2018,Kevin,90874.9,0,189840833.9,0.000478
8/10/2018,Kevin,-1705742.2,0,189931708.8,-0.00898
8/13/2018,Kevin,-900531.31,0,188225966.6,-0.004784
8/14/2018,Kevin,584418.5,0,187325435.3,0.003119
8/15/2018,Kevin,494722.84,0,187909853.8,0.002632
8/16/2018,Kevin,363121.85,0,188404576.6,0.001927
8/17/2018,Kevin,288176.78,0,188767698.5,0.001526
8/20/2018,Kevin,4682617.62,0,189055875.2,0.024768
8/21/2018,Kevin,651929.64,0,193738492.9,0.003364
8/22/2018,Kevin,-1436542.53,0,194390422.5,-0.007389
8/23/2018,Kevin,173960.92,0,192953880,0.000901
8/24/2018,Kevin,710737.67,0,193127840.9,0.00368
8/27/2018,Kevin,1283009,0,193838578.6,0.006618
8/28/2018,Kevin,1121966.92,0,195121587.6,0.00575
8/29/2018,Kevin,398751.14,0,196243554.5,0.002031
8/30/2018,Kevin,-496492.25,0,196642305.6,-0.002524
8/31/2018,Kevin,797351.66,0,196145813.4,0.004065
9/4/2018,Kevin,1017862.48,0,196943165,0.005168
9/5/2018,Kevin,-514725.46,0,197961027.5,-0.0026
9/6/2018,Kevin,-1503073.89,0,197446302,-0.007612
9/7/2018,Kevin,1042675.77,0,195943228.2,0.005321
9/10/2018,Kevin,807043.69,0,196985903.9,0.004096
9/11/2018,Kevin,1085415.03,0,197792947.6,0.005487
9/12/2018,Kevin,-1844691.46,0,198878362.6,-0.009275
9/13/2018,Kevin,1748638.7,0,197033671.2,0.008874
9/14/2018,Kevin,658877.16,0,198782309.9,0.003314
9/17/2018,Kevin,546267.85,0,199441187,0.002738
9/18/2018,Kevin,94199.15,0,199987454.9,0.000471
9/19/2018,Kevin,-714942.49,0,200081654,-0.003573
9/20/2018,Kevin,-213468.99,0,199366711.6,-0.00107
9/21/2018,Kevin,1433029.75,0,199153242.6,0.007195
9/24/2018,Kevin,-3233306.17,0,200586272.3,-0.016119
9/25/2018,Kevin,250512.11,0,197352966.1,0.001269
9/26/2018,Kevin,1091277.34,0,197603478.3,0.005522
9/27/2018,Kevin,90787.6,0,198694755.6,0.000456
9/28/2018,Kevin,-244067.04,0,198785543.2,-0.001227
10/1/2018,Kevin,-2026012.14,0,198541476.2,-0.010204
10/2/2018,Kevin,-1999413.98,0,196515464,-0.010174
10/3/2018,Kevin,984362,0,194516050,0.00506
10/4/2018,Kevin,-2099729.3,0,195500412,-0.01074
10/5/2018,Kevin,-2574088.34,0,193400682.7,-0.013309
10/8/2018,Kevin,-608610.42,0,190826594.4,-0.003189
10/9/2018,Kevin,-2574453.39,0,190217984,-0.013534
10/10/2018,Kevin,-4468124.39,0,187643530.6,-0.023811
10/11/2018,Kevin,1555026.54,0,183175406.2,0.008489
10/12/2018,Kevin,415402.87,0,184730432.7,0.002248
10/15/2018,Kevin,2422858.02,0,185145835.6,0.013086
10/16/2018,Kevin,2855925.62,0,187568693.6,0.015226
10/17/2018,Kevin,5676860.22,0,190424619.2,0.029811
10/18/2018,Kevin,-2333479.17,0,196101479.5,-0.011899
10/19/2018,Kevin,478946.27,0,193768000.3,0.002471
10/22/2018,Kevin,1259297.88,0,194246946.6,0.006482
10/23/2018,Kevin,-2365575.76,0,195506244.4,-0.012099
10/24/2018,Kevin,-5739001.95,0,193140668.7,-0.029714
10/25/2018,Kevin,3536726.6,0,187401666.7,0.018872
10/26/2018,Kevin,-1473078.75,0,190938393.3,-0.007714
10/29/2018,Kevin,1142147.23,0,189465314.6,0.006028
10/30/2018,Kevin,1043124.08,0,190607461.8,0.005472
10/31/2018,Kevin,-728705.67,0,191650585.9,-0.003802
11/1/2018,Kevin,3903500.08,0,190921880.2,0.020445
11/2/2018,Kevin,974807.37,0,194825380.3,0.005003
11/5/2018,Kevin,770125,0,195800187.7,0.003933
11/6/2018,Kevin,93539.24,0,196570312.7,0.000475
11/7/2018,Kevin,2766247.89,0,196663851.9,0.014065
11/8/2018,Kevin,302269.29,0,199430099.8,0.001515
11/9/2018,Kevin,119703.22,0,199732369.1,0.000599
11/12/2018,Kevin,-1673517.22,0,199852072.3,-0.008373
11/13/2018,Kevin,1645024.17,0,198178555.1,0.0083
11/14/2018,Kevin,-897799.34,0,199823579.3,-0.004492
11/15/2018,Kevin,235213.34,0,198925779.9,0.001182
11/16/2018,Kevin,100029.46,0,199160993.3,0.000502
11/19/2018,Kevin,-620634.48,0,199261022.7,-0.003114
11/20/2018,Kevin,-597179.55,0,198640388.2,-0.003006
11/21/2018,Kevin,1998521.46,0,198043208.7,0.010091
11/23/2018,Kevin,2181262.38,0,200041730.2,0.010904
11/26/2018,Kevin,-2877872.48,0,202222992.5,-0.014231
11/27/2018,Kevin,1306684.56,0,199345120.1,0.006554
11/28/2018,Kevin,1529304.95,0,200651804.6,0.007621
11/29/2018,Kevin,714960.69,0,202181109.6,0.003536
11/30/2018,Kevin,2597167.76,0,202896070.3,0.0128
12/3/2018,Kevin,-315152.22,0,205493238,-0.001533
12/4/2018,Kevin,-5152188.73,0,205178085.8,-0.02511
12/5/2018,Kevin,-586.45,0,200025897.1,-2.00E-06
12/6/2018,Kevin,2107682.21,0,200025310.6,0.010537
12/7/2018,Kevin,-6676479.92,0,202132992.8,-0.03303
12/10/2018,Kevin,131760.23,0,195456512.9,0.000674
12/11/2018,Kevin,-338459.09,0,195588273.1,-0.00173
12/12/2018,Kevin,1744493.61,0,195249814,0.008934
12/13/2018,Kevin,-3166631.59,0,196994307.7,-0.016074
12/14/2018,Kevin,-414332.3,0,193827676.1,-0.002137
12/17/2018,Kevin,-2409414.52,0,193413343.8,-0.012457
12/18/2018,Kevin,2332556.19,0,191003929.2,0.012212
12/19/2018,Kevin,-1986539.96,0,193336485.4,-0.010275
12/20/2018,Kevin,-3212418.75,0,191349945.5,-0.016788
12/21/2018,Kevin,-5426700.69,0,188137526.7,-0.028844
12/24/2018,Kevin,-3371487.21,0,182710826,-0.018452
12/26/2018,Kevin,6733395.87,0,179339338.8,0.037545
12/27/2018,Kevin,-1216105.01,0,186072734.7,-0.006535
12/28/2018,Kevin,191130.26,0,184856629.7,0.001033
12/31/2018,Kevin,1034179.94,0,185047759.9,0.005588
1/2/2019,Kevin,1194692.76,100000000,260000000,0.004594
1/3/2019,Kevin,-6290471.15,0,261194692.8,-0.024083
1/4/2019,Kevin,5290954.58,0,254904221.6,0.020756
1/7/2019,Kevin,1349051.7,0,260195176.2,0.005184
1/8/2019,Kevin,-608865.75,0,261544227.9,-0.002327
1/9/2019,Kevin,3110159.4,0,260935362.1,0.011919
1/10/2019,Kevin,-1929528.54,0,264045521.5,-0.007307
1/11/2019,Kevin,-1211962.37,0,262115993,-0.004623
1/14/2019,Kevin,-266530.64,0,260904030.6,-0.001021
1/15/2019,Kevin,1644568.92,0,260637500,0.006309
1/16/2019,Kevin,6611420.1,0,262282068.9,0.025207
1/17/2019,Kevin,882847.7,0,268893489,0.003283
1/18/2019,Kevin,56650.63,0,269776336.7,0.000209
1/22/2019,Kevin,-3334171.29,0,269832987.3,-0.012356
1/23/2019,Kevin,-311780.79,0,266498816.1,-0.001169
1/24/2019,Kevin,1935332.27,0,266187035.3,0.00727
1/25/2019,Kevin,-150740.54,0,268122367.5,-0.000562
1/28/2019,Kevin,976273.49,0,267971627,0.003643
1/29/2019,Kevin,1407392.09,0,268947900.5,0.005232
1/30/2019,Kevin,1652323,0,270355292.6,0.006111
1/31/2019,Kevin,334244.55,0,272007615.6,0.001228
2/1/2019,Kevin,1445536.75,0,272341860.1,0.005307
2/4/2019,Kevin,1815108.14,0,273787396.9,0.006629
2/5/2019,Kevin,603080.54,0,275602505,0.002188
2/6/2019,Kevin,348477.75,0,276205585.6,0.001261
2/7/2019,Kevin,-1874434.34,0,276554063.3,-0.006777
2/8/2019,Kevin,503779.02,0,274679629,0.001834
2/11/2019,Kevin,1205761.16,0,275183408,0.004381
2/12/2019,Kevin,-1556356.11,19000000,295389169.1,-0.005268
2/13/2019,Kevin,1268073.78,0,293832813,0.004315
2/14/2019,Kevin,159045.75,0,295100886.8,0.000538
2/15/2019,Kevin,550177.72,0,295259932.6,0.001863
2/19/2019,Kevin,1036061.47,0,295810110.3,0.003502
